Report Type : StationReport,,,,,,,,,,,,,,,,
Date,Time,Trace SO2,Trace NO,Trace NOy,Trace NOy-NO,WAQA_CO,O3,RTEMP,Wind Spd S,Wind Dir S,Temp Amb,Amb Press,Rain,RH,BAM_PM25,NO2_CAPS
,,ppb,ppb,ppb,ppb,ppm,ppm,DegF,MPH,Deg,DegF,mb,mm,%,ug/m^3,ppb
7/30/14,12:00 AM,,17.6,28.3,10.6,,0.013,68,4.8,333.3,69,1007,0,61,,
7/31/14,12:00 AM,,4.1,12.5,8.3,,0.021,68,5.6,15.1,70.8,1005,0,50,,
8/1/14,12:00 AM,,13.8,30.6,16.7,,0.016,68,4.4,338.3,70.2,1004,0,56,,
8/2/14,12:00 AM,,28.4,55.8,27.3,,0.008,68,3.1,310.3,69.3,1002,0.9,67,,
8/3/14,12:00 AM,,8.5,22,13.4,,0.021,68,4.4,288.4,71.1,1003,0,65,,
8/4/14,12:00 AM,,14.4,30,15.5,,0.02,68,4.2,335.7,72.4,1002,0,57,,
8/5/14,12:00 AM,,4.1,15.5,11.3,,0.012,69,3.8,245,65.2,1005,0,74,,
8/6/14,12:00 AM,,2.9,13,10,,0.013,68,3.1,252.8,66.8,1007,0,75,,
8/7/14,12:00 AM,,3.5,12.2,8.6,,0.017,68,3.5,242.7,66.5,1005,0,67,,
8/8/14,12:00 AM,,4,10.9,6.9,0.163,0.021,69,3.8,38.4,66,1006,0,61,,
8/9/14,12:00 AM,,2.4,8.5,5.9,0.157,0.023,69,5.3,10.6,67.3,1007,0,56,,
8/10/14,12:00 AM,,3.9,14.3,10.3,0.207,0.027,68,4.6,359.4,71.2,1005,0,58,,
8/11/14,12:00 AM,,6.4,30.6,24.1,0.319,0.026,68,3.9,333,75.9,999,1,57,,
8/12/14,12:00 AM,,7.2,29.2,21.8,0.278,0.013,68,3.5,227.7,69.8,999,12.7,71,,
8/13/14,12:00 AM,,2.6,9.3,6.7,0.147,0.012,69,3.8,207.9,64.2,1002,15.7,87,,
8/14/14,12:00 AM,,22.2,38.1,15.8,0.258,0.003,69,2.7,290.2,63.1,1003,0,90,,
8/15/14,12:00 AM,,18.7,35.8,17,0.252,0.005,69,2.2,239,65.6,1004,0.2,87,,
8/16/14,12:00 AM,,7.9,19.5,11.5,0.199,0.012,69,4.4,321.2,66.5,1007,0,80,,
8/17/14,12:00 AM,,12.7,25.4,12.7,0.209,0.011,68,4.8,322.1,66.9,1006,0,78,,
8/18/14,12:00 AM,,14.7,29.7,14.9,0.247,0.014,68,4.4,332.6,69,1001,0,72,,
8/19/14,12:00 AM,,14.5,28.2,13.7,0.215,0.014,68,3.5,279.4,69.7,997,0,69,,
8/20/14,12:00 AM,,0.8,4.9,4.1,0.157,0.022,69,3.8,200.3,62.8,1002,0,70,,
8/21/14,12:00 AM,,2.8,13.7,10.8,0.198,0.014,69,2.9,230.3,60.8,1003,0,73,,
8/22/14,12:00 AM,,5.7,17.5,11.8,0.239,0.019,69,4.2,352.1,63.8,1005,0,73,,
8/23/14,12:00 AM,,13.3,34.1,20.7,0.333,0.015,69,3.2,308.1,67,1006,0,70,,
8/24/14,12:00 AM,,7.2,26.2,18.9,0.283,0.015,69,3.8,302.7,64.7,1002,0,73,,
8/25/14,12:00 AM,,11.8,30.8,18.9,0.32,0.018,69,4.1,323.4,68.6,1003,0,66,,
8/26/14,12:00 AM,,14.5,39.7,25.2,0.338,0.016,68,3.3,317.3,71.5,1003,0,61,,
8/27/14,12:00 AM,,18.2,37.4,19.1,0.293,0.016,68,3.5,318.3,71.4,1004,0,64,,
8/28/14,12:00 AM,,3.3,12.1,8.7,0.162,0.01,69,2.7,208.5,65.3,1005,0,78,,
8/29/14,12:00 AM,,1.9,9.8,7.8,0.159,0.016,69,3.5,221.5,63.8,1002,0,77,,
8/30/14,12:00 AM,,2.6,12.1,9.4,0.195,0.018,70,2.8,185.7,60.7,1001,4.6,91,,
8/31/14,12:00 AM,,4.7,15.8,10.9,0.219,0.016,69,2.6,184,61.3,1005,1.2,81,,
9/1/14,12:00 AM,,0.7,7.2,6.4,0.197,0.02,69,3,164.8,63.6,1005,0,73,,
9/2/14,12:00 AM,,0.7,4.6,3.8,0.163,0.023,69,4,114.1,61,1000,6.89,80,,
9/3/14,12:00 AM,,2.8,13.6,10.7,0.203,0.02,69,3.3,231.4,60,1005,0.1,75,,
9/4/14,12:00 AM,,4.5,14.5,9.8,0.25,0.015,69,4.4,351.1,61.4,1007,0,76,,
9/5/14,12:00 AM,,4,15.1,11.1,0.251,0.016,69,5,9.2,67.3,1006,0,65,,
9/6/14,12:00 AM,,5.2,24,18.7,0.276,0.016,68,4.4,345.6,69.4,1001,0,58,,
9/7/14,12:00 AM,,7.5,27.7,20.1,0.314,0.019,69,2.8,228.5,68.2,998,0,61,,
9/8/14,12:00 AM,,1.4,7.7,6.3,0.187,0.018,69,2.8,173.1,60.4,1000,1.7,86,,
9/9/14,12:00 AM,,3.5,14.6,11,0.198,0.017,69,2.9,215.8,61.5,1006,0,77,,
9/10/14,12:00 AM,,4.7,14.6,9.7,0.187,0.018,70,5,309.4,59.7,1010,0.1,67,,
9/11/14,12:00 AM,,3.1,11.9,8.7,0.223,0.019,70,3.5,24.8,63.2,1010,0,39,,
9/12/14,12:00 AM,,2.8,13.4,10.5,0.245,0.021,71,4.9,4.3,63.2,1004,0,39,,
9/13/14,12:00 AM,,4.4,19.8,15.2,0.297,0.02,71,4.7,356.2,66,1000,0,48,,
9/14/14,12:00 AM,,9.2,32.7,23.3,0.308,0.016,71,3.6,341.9,66.3,999,0,55,,
9/15/14,12:00 AM,,32.5,65.1,32.4,0.446,0.011,71,2.7,327.2,67.1,997,0,60,,
9/16/14,12:00 AM,,0.9,11.6,10.6,0.233,0.029,71,3.3,194.5,64,999,65.69,72,,
9/17/14,12:00 AM,,18.4,40,21.6,0.315,0.011,72,3.6,320.7,62.8,995,0.3,80,,
9/18/14,12:00 AM,,6.3,18.8,12.4,0.211,0.015,72,3.2,201.6,62.4,998,0.4,87,,
9/19/14,12:00 AM,,1.2,10.2,8.9,0.183,0.02,70,3.6,224.8,66.4,1005,0,74,,
9/20/14,12:00 AM,,5.4,15.7,10.2,0.242,0.012,70,4.9,354.7,63.3,1004,0,80,,
9/21/14,12:00 AM,,6.4,15,8.5,0.219,0.019,70,2.9,197,67.1,999,0,72,,
9/22/14,12:00 AM,,1.2,11,9.7,0.193,0.02,70,2.8,186.7,64.7,1002,0,74,,
9/23/14,12:00 AM,,10.2,23.2,12.8,0.3,0.006,70,3.6,141.4,61.9,997,17.19,92,,
9/24/14,12:00 AM,,2.4,12.2,9.7,0.243,0.015,70,3.5,129.4,61,997,19.9,96,,
9/25/14,12:00 AM,,2,10.6,8.5,0.231,0.016,70,3.4,129.6,61,999,6.89,88,,
9/26/14,12:00 AM,,1.5,10.2,8.5,0.206,0.016,70,4,147.2,60.6,1003,4.39,85,,
9/27/14,12:00 AM,,2.3,11.5,9.1,0.216,0.015,70,4.2,346.1,59.3,1007,0,84,,
9/28/14,12:00 AM,,11.1,22.4,11.2,0.29,0.008,71,2.9,351.1,56.8,1003,0,92,,
9/29/14,12:00 AM,,7,16.5,9.4,0.269,0.01,71,3.4,150.5,56.2,1000,5.4,96,,
9/30/14,12:00 AM,,2.7,11.3,8.5,0.203,0.02,71,2.7,124.2,57.8,1006,0.1,81,,
10/1/14,12:00 AM,,3.6,12.8,9.1,0.216,0.02,71,2.7,164.9,57.2,1010,0,77,,
10/2/14,12:00 AM,,8.7,22.6,13.8,0.267,0.019,71,3.5,357.4,57.8,1012,0,70,,
10/3/14,12:00 AM,,22.1,43.3,21.1,0.432,0.004,70,2.6,5.6,58,1010,0,77,,
10/4/14,12:00 AM,,51.6,77.3,25.6,0.541,0.001,71,2.5,308.6,60.4,1009,0,82,,
10/5/14,12:00 AM,,17,34.9,17.8,0.32,0.004,70,2.9,324.7,60.9,1007,0,86,,
10/6/14,12:00 AM,,17.6,31,13.3,0.303,0.008,70,3.4,354.2,63.1,1004,0,87,,
10/7/14,12:00 AM,,20.9,37.1,16.1,0.28,0.004,71,2.9,311.2,59.4,1002,0,95,,
10/8/14,12:00 AM,,14,27.5,13.4,0.262,0.003,71,3.5,320.9,58.2,1003,0,95,,
10/9/14,12:00 AM,,24.7,37.4,12.6,0.324,0.001,71,2.7,345.3,56.5,1004,0,97,,
10/10/14,12:00 AM,,21.4,31.9,10.3,0.284,0.009,71,3.6,165.7,57.4,1004,0.6,90,,
10/11/14,12:00 AM,,0.7,6.4,5.7,0.184,0.019,71,3.8,146.6,58.1,1005,4.9,91,,
10/12/14,12:00 AM,,0.6,8,7.3,0.209,0.018,71,2.5,164.9,57.8,1009,0.1,86,,
10/13/14,12:00 AM,,9,18.6,9.5,0.249,0.012,71,3.8,189.6,59,996,8.1,79,,
10/14/14,12:00 AM,,6.6,24.5,17.8,0.294,0.017,71,3.1,122.5,55.5,994,7.2,90,,
10/15/14,12:00 AM,,1.3,10.9,9.5,0.222,0.021,71,4.4,155,54.2,994,10.8,90,,
10/16/14,12:00 AM,,9,23.3,14.2,0.27,0.014,71,3.4,132.1,58.1,1001,0.1,66,,
10/17/14,12:00 AM,,2.8,13,10.2,0.236,0.017,71,3.5,139.1,57.7,996,2.5,80,,
10/18/14,12:00 AM,,2.6,11.4,8.7,0.278,0.011,71,2.8,128.5,59.6,1000,5.1,97,,
10/19/14,12:00 AM,,5.4,12.1,6.6,0.255,0.013,70,3.5,188.9,62.3,994,0,82,,
10/20/14,12:00 AM,,2.1,13.9,11.7,0.241,0.014,71,3.1,158.7,57.8,995,9.1,92,,
10/21/14,12:00 AM,,1.4,11.4,9.9,0.22,0.019,71,4.6,152.6,56.4,998,2.9,81,,
10/22/14,12:00 AM,,2.3,13.8,11.4,0.238,0.019,71,4.3,150.7,54.7,992,39.8,95,,
10/23/14,12:00 AM,,1,11.5,10.4,0.227,0.025,72,4.8,154.3,51.3,998,7.3,91,,
10/24/14,12:00 AM,,4.2,15.4,11,0.274,0.016,72,3.2,57.1,51.4,1001,4.1,87,,
10/25/14,12:00 AM,,7.4,18.6,11.2,0.249,0.015,72,6.1,236.7,52.7,986,10.7,91,,
10/26/14,12:00 AM,,0.4,5.2,4.7,0.192,0.027,72,5.1,163.3,50,1002,0.8,85,,
10/27/14,12:00 AM,,4.6,16,11.3,0.262,0.01,72,3.4,141.6,50.6,1006,0.3,79,,
10/28/14,12:00 AM,,2.1,11.6,9.4,0.251,0.017,72,4.6,132.6,53.1,999,9.1,93,,
10/29/14,12:00 AM,,2.2,13.3,10.9,0.264,,71,3.5,142.2,56.2,1005,0.3,88,,
10/30/14,12:00 AM,,10,23.4,13.4,0.395,,72,3.5,132.8,55.3,997,10.4,94,,
10/31/14,12:00 AM,,3.4,19.2,15.8,0.296,,71,2.7,193.4,50.9,996,17.09,97,,
11/1/14,12:00 AM,,4.4,18.3,13.8,0.327,0.012,72,2.4,48.8,48.8,1001,0,92,,
11/2/14,12:00 AM,,1.6,12.5,10.8,0.285,0.012,72,3,146.2,50.3,1006,2.6,93,,
11/3/14,12:00 AM,,1.7,13.4,11.5,0.23,0.017,72,4.2,158.3,53.9,1005,5.4,95,,
11/4/14,12:00 AM,,1.6,12.3,10.7,0.249,0.021,71,3.4,123.2,54.1,1007,5.29,93,,
11/5/14,12:00 AM,,15.4,30,14.5,0.351,0.007,72,2.6,124.9,54.3,1008,6.2,93,,
11/6/14,12:00 AM,,2.9,10.1,7.1,0.212,0.023,71,6.1,187.6,55.2,1002,6.7,89,,
11/7/14,12:00 AM,,6.9,22.8,15.8,0.307,0.015,71,3.1,56.2,49.9,1017,0,83,,
11/8/14,12:00 AM,,21.9,37.7,15.7,0.397,0.002,72,2.2,337.7,46.7,1011,0,90,,
11/9/14,12:00 AM,,5.3,16.1,10.8,0.31,0.013,72,3.5,103.7,48.3,1000,6.8,94,,
11/10/14,12:00 AM,,2,12.7,10.5,0.267,0.013,72,3.5,29.5,46.1,1008,0,82,,
11/11/14,12:00 AM,,0.9,6.8,5.7,0.223,0.022,71,4.7,83.5,39.9,1012,0.1,51,,
11/12/14,12:00 AM,,0.9,5.2,4.1,0.179,0.031,67,4.7,115,36.1,1011,0.1,28,,
11/13/14,12:00 AM,,1.5,10,8.5,0.241,0.027,69,3.1,93.5,38,1003,0,30,,
11/14/14,12:00 AM,,3.8,19.2,15.3,0.303,0.017,66,3.7,35.2,36.1,1007,0,50,,
11/15/14,12:00 AM,,2.4,17.2,14.7,0.318,0.019,67,3.7,49,36.4,1017,0,54,,
11/16/14,12:00 AM,,1.6,16.6,14.8,0.327,0.019,70,3.6,18,38.7,1017,0,48,,
11/17/14,12:00 AM,,31.3,62,30.6,0.554,0.003,69,2.5,4.9,39.3,1013,0,63,,
11/18/14,12:00 AM,,80.6,114.9,34.2,0.706,0.001,71,1.7,67.8,38.4,1007,0,83,,
11/19/14,12:00 AM,,51.6,79.8,28.1,0.527,0.002,73,2.7,47.4,43.8,1000,0,69,,
11/20/14,12:00 AM,,13.2,36.1,22.8,0.336,0.004,72,3,147.3,46.9,1001,2.1,90,,
11/21/14,12:00 AM,,3.5,15.2,11.6,0.224,0.015,72,4.8,141.9,48.1,989,13.3,92,,
11/22/14,12:00 AM,,0.5,9.4,8.8,0.183,0.025,72,4.3,167.8,45.5,998,0.1,89,,
11/23/14,12:00 AM,,0.5,8.7,8.1,0.181,0.025,72,4.7,176.8,47.6,1009,13.1,88,,
11/24/14,12:00 AM,,7.5,24.2,16.6,0.241,0.01,72,4.2,150.9,45.4,1011,0.2,84,,
11/25/14,12:00 AM,,0.9,9.7,8.7,0.169,0.016,72,5,180.8,51.6,1009,6,98,,
11/26/14,12:00 AM,,4.4,13.9,9.4,0.169,,71,5.5,189.9,56.3,1005,0.2,89,,
11/27/14,12:00 AM,,0,2.9,2.8,0.132,,71,7.1,184.6,55,996,1.3,83,,
11/28/14,12:00 AM,,0.1,5,4.9,0.147,,72,5.5,148.9,44.3,987,35.97,97,,
11/29/14,12:00 AM,,0.7,6.5,5.8,0.162,,66,7.2,7.4,30.4,999,1.6,76,,
11/30/14,12:00 AM,,1.5,13.2,11.6,0.219,,64,4,23.3,28.6,1008,0,76,,
12/1/14,12:00 AM,,14.9,39.6,24.6,0.312,,66,2.1,32.2,31.4,1008,0,69,,
12/2/14,12:00 AM,,4.6,21.5,16.9,0.255,,65,4.7,22.6,33.4,1006,0,79,,
12/3/14,12:00 AM,,23.5,50.7,27.1,0.388,0.005,68,3.1,4.6,38.8,996,0,64,,
12/4/14,12:00 AM,,45.5,71.8,26.3,0.527,0,72,1.9,69.9,42,998,0.8,87,,
12/5/14,12:00 AM,,24.4,42.7,18.2,0.335,0.003,71,2.5,86.5,46.3,1000,2,96,,
12/6/14,12:00 AM,,2.3,16,13.6,0.217,0.013,72,4.5,154.1,48.8,1005,5.6,94,,
12/7/14,12:00 AM,,13.1,27.2,14,0.275,0.009,71,2.5,88.8,48.7,1006,0,86,,
12/8/14,12:00 AM,,3.4,11.7,8.2,0.285,0.018,71,5.6,130.5,51.6,1002,9,74,,
12/9/14,12:00 AM,,1.2,11.2,9.9,0.19,0.019,71,5.7,149.7,54.8,997,8.3,89,,
12/10/14,12:00 AM,,0.2,6.1,5.8,0.142,0.029,71,7.4,148.9,55.5,985,11.9,80,,
12/11/14,12:00 AM,,5,17,11.9,0.194,0.024,72,6.3,111.3,50.4,980,7.8,80,,
12/12/14,12:00 AM,,2.3,17.4,15,0.216,0.019,71,3.9,178.4,48.9,997,0.18,84,,
12/13/14,12:00 AM,,11.9,30,18,0.287,0.005,72,2.3,258.7,44,1009,0.41,96,,
12/14/14,12:00 AM,,9.7,21.3,11.5,0.245,0.013,71,2.5,52.3,42.6,1006,0.37,75,,
12/15/14,12:00 AM,,13.3,24.6,11.2,0.194,0.022,70,4.6,141.1,46.9,1000,0.69,50,,
12/16/14,12:00 AM,,1.5,9.5,8,0.192,0.02,72,3.6,120.3,47,997,0.35,61,,
12/17/14,12:00 AM,,40.5,60.4,19.8,0.419,0.005,72,2,118.3,44.9,998,0.9,90,,
12/18/14,12:00 AM,,11.2,25.1,13.7,0.28,0.007,72,4.1,134,45.3,998,5.8,96,,
12/19/14,12:00 AM,,1.9,15.4,13.4,0.198,0.02,71,4,156.2,47.5,999,2.8,83,,
12/20/14,12:00 AM,,0.4,5.8,5.3,0.169,0.026,72,6.5,142.5,47.3,989,9.7,97,,
12/21/14,12:00 AM,,0.1,5.4,5.2,0.156,0.032,71,5.2,228.9,51.3,1000,0.1,85,,
12/22/14,12:00 AM,,6.2,24.5,18.2,0.301,0.012,72,2.2,108.3,46.2,1013,28.3,83,,
12/23/14,12:00 AM,,5.5,18.8,13.3,0.224,0.018,72,4.6,132.2,45.4,1009,1.4,89,,
12/24/14,12:00 AM,,2.2,19.6,17.3,0.235,0.019,71,2.7,162.7,40.3,1002,0.7,96,,
12/25/14,12:00 AM,,1.5,11.1,9.5,0.218,0.015,73,2.7,165.3,40.8,1010,0,92,,
12/26/14,12:00 AM,,9.1,24.9,15.7,0.272,0.007,71,2.3,142.7,38.4,1014,0,96,,
12/27/14,12:00 AM,,1.1,8.9,7.7,0.2,0.021,72,5.1,173.3,43.5,1007,3.8,91,,
12/28/14,12:00 AM,,1.2,11.4,10.1,0.199,0.019,72,2.5,106.7,40,1008,3.1,95,,
12/29/14,12:00 AM,,0.9,8.7,7.7,0.183,0.02,70,4.7,24.2,37.1,1017,0.4,73,,
12/30/14,12:00 AM,,1.5,14.9,13.3,0.225,0.019,65,2.8,44.2,31,1029,0,58,,
12/31/14,12:00 AM,,5.7,24.6,18.8,0.288,0.01,67,2.9,38.4,31.8,1022,0,70,,
1/1/15,12:00 AM,,11.8,33.9,21.9,0.357,0.005,67,2.1,58.8,33.2,1013,0,77,,
1/2/15,12:00 AM,,16.4,39.9,23.4,0.374,0.002,68,3,167.2,36.5,1008,0.8,86,,
1/3/15,12:00 AM,,13.6,32.2,18.6,0.39,0.003,72,2.6,117.1,38.1,1011,0.1,97,,
1/4/15,12:00 AM,,2.7,12.2,9.4,0.232,0.015,72,5,148.5,42.8,1007,5.3,99,,
1/5/15,12:00 AM,,0.4,7.8,7.4,0.154,0.022,71,7.4,188.3,52.5,1009,3.1,96,,
1/6/15,12:00 AM,,41,59.9,18.7,0.315,,71,2.7,355.8,48.4,1013,0,96,,
1/7/15,12:00 AM,,23.5,38.2,14.7,0.409,,72,2.4,26.4,43.5,1012,0,100,,
1/8/15,12:00 AM,,23.7,37.1,13.3,0.32,,72,3.2,44.1,39.4,1009,0.1,98,,
1/9/15,12:00 AM,,76.2,93.5,17.3,0.639,,70,1.9,139.2,40.8,1005,0,99,,
1/10/15,12:00 AM,,45.9,61.4,15.4,0.437,,72,1.7,146,43.9,1004,0.2,100,,
1/11/15,12:00 AM,,21.6,34.2,12.6,0.275,,72,1.7,143.9,45.6,1008,0.2,99,,
1/12/15,12:00 AM,,24.3,35.5,11.1,0.332,,72,2.4,51.9,44.4,1014,0.1,94,,
1/13/15,12:00 AM,,23.8,34.9,11.1,0.287,,72,3.3,25.5,40.2,1017,0.1,97,,
1/14/15,12:00 AM,,33.7,50.6,16.8,0.358,,71,2.7,125.3,39.2,1011,0,83,,
1/15/15,12:00 AM,,23.9,40.2,16.3,0.289,,70,4.7,155.4,41.1,1004,8.7,79,,
1/16/15,12:00 AM,,2.9,17.4,14.4,0.223,,71,3.9,164.6,46.7,1006,0.2,84,,
1/17/15,12:00 AM,,13.4,28.4,15,0.283,,72,3.4,88.2,43.6,1000,9.09,95,,
1/18/15,12:00 AM,,0.1,4.1,4,0.138,,72,8.1,199.6,49.1,1003,8,87,,
1/19/15,12:00 AM,,3.8,18.5,14.6,0.218,,72,3,163.2,45.4,1016,0,91,,
1/20/15,12:00 AM,,8.1,25.6,17,0.285,,71,3.1,35.3,42,1017,0,90,,
1/21/15,12:00 AM,,68.6,93.2,24.5,0.522,,70,2.1,79.2,39.9,1012,0,90,,
1/22/15,12:00 AM,,35.2,56.4,21.1,0.468,,72,2.4,137.3,45.3,1013,0,94,,
1/23/15,12:00 AM,,12.2,26.6,14.3,0.248,0.006,71,4.3,177.9,50.2,1014,2.4,98,,
1/24/15,12:00 AM,,1.2,8.6,7.3,0.16,0.012,71,4.7,178.8,55,1012,0,97,,
1/25/15,12:00 AM,,16.2,28.3,12,0.225,0.006,71,2.5,322.8,53.2,1007,0,93,,
1/26/15,12:00 AM,,16.9,30.4,13.1,0.265,0.006,72,3.2,177.9,51.8,1001,0.1,85,,
1/27/15,12:00 AM,,6.8,21.8,14.9,0.227,0.009,71,3,158.5,49.3,1006,0,97,,
1/28/15,12:00 AM,,4.1,20.7,16.4,0.225,0.016,72,3,27.8,45.9,1015,0,92,,
1/29/15,12:00 AM,,13,29.6,16.6,0.299,0.003,72,3,17.6,44.2,1014,0,86,,
1/30/15,12:00 AM,,59,77.7,18.6,0.454,,72,2.4,347.2,39.7,1013,0,98,,
1/31/15,12:00 AM,,30.4,45.3,14.8,0.392,,73,2.4,32.4,40.1,1010,0,99,,
2/1/15,12:00 AM,,13.8,26.7,12,0.31,0.006,72,3.4,174.6,44.4,1005,0.1,97,,
2/2/15,12:00 AM,,2.3,13.4,11,0.198,0.018,72,4.4,158.4,46.8,1002,6.1,92,,
2/3/15,12:00 AM,,6,25.1,19,0.273,0.01,72,3.2,133.8,46.5,1005,1,94,,
2/4/15,12:00 AM,,18.9,32.1,13,0.281,0.005,72,3.4,76.2,44.5,1001,6.9,99,,
2/5/15,12:00 AM,,1.5,9.3,7.7,0.177,0.017,72,6.4,138.3,50.8,988,17.5,98,,
2/6/15,12:00 AM,,0.8,11.9,11,0.172,0.022,72,5.5,163.1,53.6,983,20.4,93,,
2/7/15,12:00 AM,,0.2,7.7,7.4,0.17,0.027,71,5.3,158,51,989,17.3,94,,
2/8/15,12:00 AM,,1.5,10.1,7.9,0.182,0.024,71,3.6,106,51.9,997,3.6,83,,
2/9/15,12:00 AM,,13,29.5,16.4,0.266,0.01,71,3.2,144,50.6,995,3.1,96,,
2/10/15,12:00 AM,,6.1,17.3,11.1,0.202,0.022,71,4.4,189,50.6,1011,0.7,88,,
2/11/15,12:00 AM,,57.3,76.3,18.9,0.479,0.001,72,2.7,107,48.4,1010,0,92,,
2/12/15,12:00 AM,,22.2,39.1,16.8,0.327,0.004,71,3.1,165,54.1,1011,0,79,,
2/13/15,12:00 AM,,78.5,98.4,19.8,0.444,0.001,71,2.7,289.7,51.7,1009,0,90,,
2/14/15,12:00 AM,,4.9,17.7,12.7,0.218,0.014,71,3.4,52.7,50.5,1015,0,89,,
2/15/15,12:00 AM,,1.6,10,7.7,0.205,0.014,72,4.3,32.7,44.9,1016,0.1,86,,
2/16/15,12:00 AM,,2.1,12.4,10.1,0.208,0.015,71,5,28.3,47,1013,0,75,,
2/17/15,12:00 AM,,16.6,36.6,19.9,0.294,0.009,71,3.4,22.4,48.4,1008,0,65,,
2/18/15,12:00 AM,,7.4,24.3,16.8,0.263,0.012,72,3.6,176.5,48.6,1010,0,74,,
2/19/15,12:00 AM,,2.2,16.4,14.2,0.23,0.014,72,2.3,160.6,48.3,1012,0,94,,
2/20/15,12:00 AM,,3.6,16.7,14,0.239,0.012,72,1.7,59.3,47.8,1012,0,93,,
2/21/15,12:00 AM,,1.1,9,7.8,0.186,0.021,71,5,14.2,46.3,1014,0.7,78,,
2/22/15,12:00 AM,,5.2,18.1,12.5,0.289,0.013,71,3.2,38.1,43.3,1017,0,70,,
2/23/15,12:00 AM,,20.1,43.2,23.1,0.328,0.007,71,2.8,23.5,43.1,1016,0,66,,
2/24/15,12:00 AM,,25.4,49.7,24.2,0.409,0.004,71,2.7,109.8,44.2,1015,0,72,,
2/25/15,12:00 AM,,7,29.9,22.8,0.305,0.007,72,2.3,131.4,46.1,1015,1.2,93,,
2/26/15,12:00 AM,,3.8,18.2,14.3,0.235,0.013,72,2.6,104.2,47.5,1006,4.4,96,,
2/27/15,12:00 AM,,1.4,10.4,9,0.198,0.018,72,4.8,31.1,46.9,996,15.5,90,,
2/28/15,12:00 AM,,1,9.7,8.6,0.191,0.03,71,5.8,12.5,45.5,1008,0,54,,
3/1/15,12:00 AM,,1.8,13.6,11.1,0.233,0.021,71,3.2,162.5,44.1,1007,0,62,,
3/2/15,12:00 AM,,0.7,7.9,7.2,0.185,0.03,72,6.9,0.1,44.5,1004,0,70,,
3/3/15,12:00 AM,,5.6,22,16.4,0.252,0.02,71,3.2,71.6,41.5,1010,0,59,,
3/4/15,12:00 AM,,12.1,36.7,24.5,0.318,0.012,70,2.6,40.2,41.5,1012,0,59,,
3/5/15,12:00 AM,,26,56.8,30.7,0.392,0.006,71,2.4,6.9,45.3,1015,0,65,,
3/6/15,12:00 AM,,26.9,53.7,26.7,0.424,0.004,71,2.5,17.2,46.5,1016,0,76,,
3/7/15,12:00 AM,,16,34.3,18.2,0.367,0.009,71,3.6,19.4,48.2,1013,0,80,,
3/8/15,12:00 AM,,9,26.2,17.2,0.313,0.01,71,3.3,2.5,49.5,1009,0,79,,
3/9/15,12:00 AM,,17.4,36,18.5,0.308,0.005,71,3.4,289.3,46.9,1006,0,88,,
3/10/15,12:00 AM,,7.1,21.1,13.9,0.234,0.01,72,3.8,350.8,47.5,999,0.2,86,,
3/11/15,12:00 AM,,3.6,18.3,14.6,0.24,0.016,71,3.7,158.3,53.1,1002,2,89,,
3/12/15,12:00 AM,,1.9,12.3,10.4,0.189,0.026,70,4.5,186.2,56,1015,0,75,,
3/13/15,12:00 AM,,15.6,35.2,19.5,0.292,0.009,71,3.8,339.7,54.7,1006,2,74,,
3/14/15,12:00 AM,,0.2,6.6,6.3,0.164,0.029,71,4.9,161.7,53.4,1000,15.99,89,,
3/15/15,12:00 AM,,1,8.8,7.8,0.175,0.028,72,5,330.5,45.3,997,65,99,,
3/16/15,12:00 AM,,5.2,17.2,11.9,0.221,0.021,72,4.2,15.9,47.4,1009,0.2,85,,
3/17/15,12:00 AM,,21.2,36.3,15,0.286,0.015,72,3.4,179.7,48.3,1006,0.6,85,,
3/18/15,12:00 AM,,4.2,14.6,10.4,0.207,0.026,71,3.2,163,51.8,1012,0,72,,
3/19/15,12:00 AM,,6.8,24.2,17.3,0.238,0.013,72,3.5,155.3,52.6,1006,0.3,73,,
3/20/15,12:00 AM,,9.1,29.5,20.3,0.3,0.01,72,3.1,163,52,1001,2.9,85,,
3/21/15,12:00 AM,,0.2,6.1,5.8,0.167,0.036,71,5.4,183.6,51.6,1004,3.1,79,,
3/22/15,12:00 AM,,5.2,17.6,11.8,0.23,0.017,72,3.1,143.5,47,1003,1.3,92,,
3/23/15,12:00 AM,,5.7,16.8,11.1,0.241,0.021,72,3.5,149.5,45.4,1001,5,93,,
3/24/15,12:00 AM,,1,12.5,11.4,0.211,0.027,72,4.3,176.7,47.4,1008,8.9,85,,
3/25/15,12:00 AM,,2.2,11,8.8,0.196,0.023,72,5.5,162.7,51.4,1011,2.7,93,,
3/26/15,12:00 AM,,5.4,16.8,11.3,0.214,0.019,71,3.1,180.4,58.9,1010,0,77,,
3/27/15,12:00 AM,,10.4,20.4,9.9,0.225,0.017,71,4.5,202.2,55.7,1004,0.3,82,,
3/28/15,12:00 AM,,0.1,2.3,2.1,0.142,0.042,71,6,201.7,52.8,1012,0,72,,
3/29/15,12:00 AM,,0.6,8,6.3,0.197,0.027,71,3.9,179.4,54.1,1010,0,73,,
3/30/15,12:00 AM,,0.4,5.6,5.1,0.167,0.031,71,4.4,199.2,56.6,1003,0.8,74,,
3/31/15,12:00 AM,,1.1,4.7,4.2,0.162,0.036,72,4.5,104.3,46.2,1005,9.4,87,,
